# Source VNA	Temp 100.0 mK	PDUT -83.0 dBm
# BW 1000 Hz	Points 20001
# LER1942
# PVNA -40 dB	RTAtt -1.0 dB	OutAtt -42 dB
# LNA 35 dB	RTA None dB
# Rigol 	ch 3	0.027 W	2.08 V	0.013 A
# BBCON not used
#
        Freq(Hz)	          I(S21)	          Q(S21)
1.942523500e+09	9.610485633e-02	2.169519719e-01
1.942523650e+09	9.583223728e-02	2.169039041e-01
1.942523800e+09	9.873851061e-02	2.160469821e-01
1.942523950e+09	9.680361338e-02	2.172304617e-01
1.942524100e+09	9.724656566e-02	2.164519676e-01
1.942524250e+09	9.615075428e-02	2.166252551e-01
1.942524400e+09	9.558750711e-02	2.172427221e-01
1.942524550e+09	9.539367240e-02	2.144041596e-01
1.942524700e+09	9.728900553e-02	2.175547248e-01
1.942524850e+09	9.752668469e-02	2.154923442e-01
1.942525000e+09	9.659782857e-02	2.167119357e-01
1.942525150e+09	9.703980019e-02	2.166732018e-01
1.942525300e+09	9.792410177e-02	2.171733925e-01
1.942525450e+09	9.847332330e-02	2.170052071e-01
1.942525600e+09	9.884104036e-02	2.170871192e-01
1.942525750e+09	9.755083977e-02	2.180553148e-01
1.942525900e+09	9.841446855e-02	2.173891081e-01
1.942526050e+09	9.736888443e-02	2.152831989e-01
1.942526200e+09	9.703088531e-02	2.169608384e-01
1.942526350e+09	9.669988782e-02	2.160915336e-01
1.942526500e+09	9.937635361e-02	2.175383295e-01
1.942526650e+09	9.878122335e-02	2.164825120e-01
1.942526800e+09	9.675426537e-02	2.164648219e-01
1.942526950e+09	9.886199636e-02	2.179003707e-01
1.942527100e+09	9.631551233e-02	2.157242779e-01
1.942527250e+09	9.698300644e-02	2.159565616e-01
1.942527400e+09	9.719387177e-02	2.159953623e-01
1.942527550e+09	9.758751463e-02	2.178053187e-01
1.942527700e+09	9.936809629e-02	2.159201014e-01
1.942527850e+09	9.734452108e-02	2.179459375e-01
1.942528000e+09	9.608396295e-02	2.170567501e-01
1.942528150e+09	9.816238204e-02	2.172185922e-01
1.942528300e+09	1.006561138e-01	2.148563487e-01
1.942528450e+09	9.877026328e-02	2.178092395e-01
1.942528600e+09	9.893511311e-02	2.185189159e-01
1.942528750e+09	9.836685665e-02	2.160183584e-01
1.942528900e+09	9.877807934e-02	2.166551859e-01
1.942529050e+09	9.812701479e-02	2.170083556e-01
1.942529200e+09	9.659739217e-02	2.174367186e-01
1.942529350e+09	9.653497795e-02	2.173764303e-01
1.942529500e+09	9.694423310e-02	2.170992338e-01
1.942529650e+09	9.671928196e-02	2.173335485e-01
1.942529800e+09	9.822318579e-02	2.169171975e-01
1.942529950e+09	1.009459592e-01	2.156771832e-01
1.942530100e+09	9.963188141e-02	2.148548290e-01
1.942530250e+09	9.786122471e-02	2.174480152e-01
1.942530400e+09	9.698930917e-02	2.170349675e-01
1.942530550e+09	9.805671874e-02	2.167940058e-01
1.942530700e+09	9.840334638e-02	2.149275105e-01
1.942530850e+09	9.814344728e-02	2.166742143e-01
1.942531000e+09	9.723592241e-02	2.158066393e-01
1.942531150e+09	9.744345062e-02	2.158027082e-01
1.942531300e+09	9.976299410e-02	2.174061173e-01
1.942531450e+09	9.751281267e-02	2.159150621e-01
1.942531600e+09	9.894877387e-02	2.164379853e-01
1.942531750e+09	9.777343617e-02	2.141934693e-01
1.942531900e+09	9.807978256e-02	2.169629994e-01
1.942532050e+09	9.761171050e-02	2.153608606e-01
1.942532200e+09	9.748811791e-02	2.153707005e-01
1.942532350e+09	9.946191015e-02	2.172773647e-01
1.942532500e+09	9.797142522e-02	2.156351427e-01
1.942532650e+09	9.822181553e-02	2.161831335e-01
1.942532800e+09	9.872486739e-02	2.164637223e-01
1.942532950e+09	9.827019665e-02	2.159560720e-01
1.942533100e+09	9.884504405e-02	2.146963956e-01
1.942533250e+09	9.907525399e-02	2.170240423e-01
1.942533400e+09	9.820437283e-02	2.169483022e-01
1.942533550e+09	9.805607782e-02	2.160991893e-01
1.942533700e+09	9.847682618e-02	2.153319065e-01
1.942533850e+09	9.929805048e-02	2.160785428e-01
1.942534000e+09	9.868597267e-02	2.170035116e-01
1.942534150e+09	9.727460910e-02	2.150112161e-01
1.942534300e+09	9.798077321e-02	2.148569259e-01
1.942534450e+09	9.960410722e-02	2.164344894e-01
1.942534600e+09	9.893260903e-02	2.170316058e-01
1.942534750e+09	9.960842854e-02	2.165575080e-01
1.942534900e+09	9.850634269e-02	2.192926781e-01
1.942535050e+09	9.619909471e-02	2.152639491e-01
1.942535200e+09	9.914624699e-02	2.173259839e-01
1.942535350e+09	9.805235491e-02	2.167262534e-01
1.942535500e+09	9.876133083e-02	2.171818671e-01
1.942535650e+09	9.893456800e-02	2.170392119e-01
1.942535800e+09	9.982369356e-02	2.164979062e-01
1.942535950e+09	1.006392609e-01	2.169515715e-01
1.942536100e+09	9.873076432e-02	2.165492113e-01
1.942536250e+09	9.991049127e-02	2.173681494e-01
1.942536400e+09	9.861904751e-02	2.154892956e-01
1.942536550e+09	9.965193374e-02	2.169753491e-01
1.942536700e+09	9.953469911e-02	2.150729864e-01
1.942536850e+09	9.994586322e-02	2.148944217e-01
1.942537000e+09	1.002968334e-01	2.160775561e-01
1.942537150e+09	9.881965744e-02	2.161376146e-01
1.942537300e+09	9.988285805e-02	2.173188845e-01
1.942537450e+09	9.817007113e-02	2.161843201e-01
1.942537600e+09	9.772643574e-02	2.153916800e-01
1.942537750e+09	1.001193894e-01	2.160319129e-01
1.942537900e+09	1.005601658e-01	2.170531804e-01
1.942538050e+09	9.877328162e-02	2.170266206e-01
1.942538200e+09	9.954091526e-02	2.170625414e-01
1.942538350e+09	1.005332364e-01	2.163406252e-01
1.942538500e+09	9.995711444e-02	2.173897572e-01
1.942538650e+09	9.938181254e-02	2.146431416e-01
1.942538800e+09	9.966469908e-02	2.151002723e-01
1.942538950e+09	9.882257058e-02	2.157621992e-01
1.942539100e+09	9.990300660e-02	2.157597928e-01
1.942539250e+09	9.955941700e-02	2.162336404e-01
1.942539400e+09	1.004470247e-01	2.155925925e-01
1.942539550e+09	9.941773247e-02	2.170651725e-01
1.942539700e+09	9.955599780e-02	2.162595228e-01
1.942539850e+09	9.814381449e-02	2.174627347e-01
1.942540000e+09	9.912563405e-02	2.153149349e-01
1.942540150e+09	1.007455516e-01	2.159071578e-01
1.942540300e+09	1.006706550e-01	2.177360882e-01
1.942540450e+09	9.845553922e-02	2.185523922e-01
1.942540600e+09	9.941939998e-02	2.164364852e-01
1.942540750e+09	1.002184311e-01	2.167123305e-01
1.942540900e+09	9.910547024e-02	2.155560490e-01
1.942541050e+09	9.979255579e-02	2.150935410e-01
1.942541200e+09	9.950288537e-02	2.170097378e-01
1.942541350e+09	1.028798591e-01	2.164726008e-01
1.942541500e+09	9.793612904e-02	2.161078890e-01
1.942541650e+09	1.002181314e-01	2.180383665e-01
1.942541800e+09	9.997311325e-02	2.156804543e-01
1.942541950e+09	1.016840440e-01	2.168817826e-01
1.942542100e+09	1.007992648e-01	2.156824468e-01
1.942542250e+09	9.756067101e-02	2.169502173e-01
1.942542400e+09	1.013508544e-01	2.160304872e-01
1.942542550e+09	1.009738505e-01	2.153889387e-01
1.942542700e+09	1.002386086e-01	2.161196864e-01
1.942542850e+09	1.005764617e-01	2.156230529e-01
1.942543000e+09	9.949698684e-02	2.179818097e-01
1.942543150e+09	9.871650124e-02	2.161842952e-01
1.942543300e+09	1.004189603e-01	2.157718353e-01
1.942543450e+09	9.963176178e-02	2.185680501e-01
1.942543600e+09	9.708686790e-02	2.163354890e-01
1.942543750e+09	9.976037583e-02	2.152919371e-01
1.942543900e+09	9.970582888e-02	2.167585669e-01
1.942544050e+09	9.983854704e-02	2.168638964e-01
1.942544200e+09	9.851308367e-02	2.150237638e-01
1.942544350e+09	9.892996937e-02	2.153129170e-01
1.942544500e+09	9.957774789e-02	2.155913869e-01
1.942544650e+09	1.002127870e-01	2.137800745e-01
1.942544800e+09	1.016387463e-01	2.165598475e-01
1.942544950e+09	1.019736576e-01	2.150266018e-01
1.942545100e+09	9.831891781e-02	2.170403093e-01
1.942545250e+09	9.956947335e-02	2.154848209e-01
1.942545400e+09	1.008337587e-01	2.149806604e-01
1.942545550e+09	1.022948496e-01	2.151427376e-01
1.942545700e+09	9.765466028e-02	2.152130571e-01
1.942545850e+09	1.025834437e-01	2.170594391e-01
1.942546000e+09	1.017348217e-01	2.174304769e-01
1.942546150e+09	1.003538094e-01	2.169429027e-01
1.942546300e+09	9.992007841e-02	2.159801190e-01
1.942546450e+09	1.017480426e-01	2.165169174e-01
1.942546600e+09	1.016034149e-01	2.170917038e-01
1.942546750e+09	1.011651120e-01	2.150479811e-01
1.942546900e+09	1.002186691e-01	2.148450001e-01
1.942547050e+09	1.031200843e-01	2.170216478e-01
1.942547200e+09	1.009194875e-01	2.133356845e-01
1.942547350e+09	1.008578453e-01	2.148234616e-01
1.942547500e+09	1.009197019e-01	2.157938861e-01
1.942547650e+09	1.003474933e-01	2.155438100e-01
1.942547800e+09	1.009463520e-01	2.152578355e-01
1.942547950e+09	1.004059137e-01	2.170666933e-01
1.942548100e+09	1.005224213e-01	2.159398514e-01
1.942548250e+09	9.932473181e-02	2.140027212e-01
1.942548400e+09	1.019025973e-01	2.151510006e-01
1.942548550e+09	1.011041577e-01	2.159999832e-01
1.942548700e+09	9.999295865e-02	2.152796170e-01
1.942548850e+09	1.003718216e-01	2.148185100e-01
1.942549000e+09	1.021628103e-01	2.162865008e-01
1.942549150e+09	1.025043953e-01	2.145235695e-01
1.942549300e+09	1.003403454e-01	2.156735767e-01
1.942549450e+09	1.011876753e-01	2.166870240e-01
1.942549600e+09	1.012284922e-01	2.128617837e-01
1.942549750e+09	1.007608717e-01	2.154712829e-01
1.942549900e+09	9.987473780e-02	2.164591917e-01
1.942550050e+09	1.014621577e-01	2.172572365e-01
1.942550200e+09	1.007091861e-01	2.167340588e-01
1.942550350e+09	1.004713496e-01	2.151886568e-01
1.942550500e+09	1.025836242e-01	2.160761957e-01
1.942550650e+09	1.006811308e-01	2.160003180e-01
1.942550800e+09	1.015263017e-01	2.163568401e-01
1.942550950e+09	1.019225592e-01	2.166717260e-01
1.942551100e+09	1.016860353e-01	2.161259620e-01
1.942551250e+09	1.017946187e-01	2.156105256e-01
1.942551400e+09	1.021984597e-01	2.136350876e-01
1.942551550e+09	1.009712301e-01	2.152781227e-01
1.942551700e+09	1.018146183e-01	2.162113548e-01
1.942551850e+09	1.015773320e-01	2.162557298e-01
1.942552000e+09	1.012190094e-01	2.168057682e-01
1.942552150e+09	1.030794495e-01	2.155660743e-01
1.942552300e+09	1.007511579e-01	2.173677139e-01
1.942552450e+09	1.015158835e-01	2.148482940e-01
1.942552600e+09	1.016357104e-01	2.188453641e-01
1.942552750e+09	1.008217244e-01	2.157147965e-01
1.942552900e+09	1.025380206e-01	2.156055869e-01
1.942553050e+09	1.019430871e-01	2.155252245e-01
1.942553200e+09	1.020475060e-01	2.157027796e-01
1.942553350e+09	1.025012922e-01	2.131544301e-01
1.942553500e+09	1.015820313e-01	2.143068655e-01
1.942553650e+09	1.020895825e-01	2.149575886e-01
1.942553800e+09	1.022083236e-01	2.145468028e-01
1.942553950e+09	1.027858168e-01	2.156690999e-01
1.942554100e+09	1.039795543e-01	2.130371545e-01
1.942554250e+09	1.033596236e-01	2.160769807e-01
1.942554400e+09	1.018884265e-01	2.168970084e-01
1.942554550e+09	1.041994084e-01	2.166776174e-01
1.942554700e+09	1.024834409e-01	2.155515529e-01
1.942554850e+09	1.025136593e-01	2.132354203e-01
1.942555000e+09	1.003571390e-01	2.166490130e-01
1.942555150e+09	1.007485978e-01	2.169021021e-01
1.942555300e+09	1.019136438e-01	2.159517652e-01
1.942555450e+09	1.034887104e-01	2.157081503e-01
1.942555600e+09	1.016152965e-01	2.125201686e-01
1.942555750e+09	1.020086749e-01	2.154202626e-01
1.942555900e+09	1.015572307e-01	2.153265311e-01
1.942556050e+09	1.011452863e-01	2.161065163e-01
1.942556200e+09	1.031822549e-01	2.157275846e-01
1.942556350e+09	1.019589008e-01	2.163419415e-01
1.942556500e+09	1.021703710e-01	2.147355215e-01
1.942556650e+09	1.030074832e-01	2.155463278e-01
1.942556800e+09	1.044580070e-01	2.136721499e-01
1.942556950e+09	1.017529739e-01	2.154811731e-01
1.942557100e+09	1.027331859e-01	2.151910741e-01
1.942557250e+09	1.015227316e-01	2.164461598e-01
1.942557400e+09	1.024211482e-01	2.163226913e-01
1.942557550e+09	1.031033254e-01	2.162850576e-01
1.942557700e+09	1.031755558e-01	2.158851222e-01
1.942557850e+09	1.034029979e-01	2.152132080e-01
1.942558000e+09	1.011052411e-01	2.159310752e-01
1.942558150e+09	1.029819086e-01	2.154513095e-01
1.942558300e+09	1.024854747e-01	2.154131138e-01
1.942558450e+09	1.018751219e-01	2.155732724e-01
1.942558600e+09	1.019662112e-01	2.130456974e-01
1.942558750e+09	1.025909751e-01	2.155513059e-01
1.942558900e+09	1.032870048e-01	2.162889982e-01
1.942559050e+09	1.035862626e-01	2.135908553e-01
1.942559200e+09	1.008074915e-01	2.150204085e-01
1.942559350e+09	1.027118910e-01	2.174204740e-01
1.942559500e+09	1.021372308e-01	2.160689446e-01
1.942559650e+09	1.028296820e-01	2.156349327e-01
1.942559800e+09	1.021562673e-01	2.160825574e-01
1.942559950e+09	1.043802511e-01	2.144612759e-01
1.942560100e+09	1.032521739e-01	2.143447685e-01
1.942560250e+09	1.015312641e-01	2.164095998e-01
1.942560400e+09	1.027319348e-01	2.148479587e-01
1.942560550e+09	1.036915380e-01	2.160475510e-01
1.942560700e+09	1.023989924e-01	2.153660904e-01
1.942560850e+09	1.023289502e-01	2.161761216e-01
1.942561000e+09	1.032944138e-01	2.136697529e-01
1.942561150e+09	1.016693519e-01	2.155198849e-01
1.942561300e+09	1.039265822e-01	2.153381930e-01
1.942561450e+09	1.034587646e-01	2.142868665e-01
1.942561600e+09	1.034594269e-01	2.153459388e-01
1.942561750e+09	1.024641860e-01	2.158949024e-01
1.942561900e+09	1.021580938e-01	2.153508884e-01
1.942562050e+09	1.035995725e-01	2.150216049e-01
1.942562200e+09	1.022027387e-01	2.138311333e-01
1.942562350e+09	1.034730268e-01	2.160636378e-01
1.942562500e+09	1.032100133e-01	2.152818646e-01
1.942562650e+09	1.032060221e-01	2.168895823e-01
1.942562800e+09	1.027278954e-01	2.145321198e-01
1.942562950e+09	1.027595950e-01	2.147815374e-01
1.942563100e+09	1.035006791e-01	2.150336104e-01
1.942563250e+09	1.010920207e-01	2.155983798e-01
1.942563400e+09	1.051128674e-01	2.157473303e-01
1.942563550e+09	1.043724968e-01	2.129081008e-01
1.942563700e+09	1.048632001e-01	2.151659121e-01
1.942563850e+09	1.014611220e-01	2.160734156e-01
1.942564000e+09	1.037977333e-01	2.144022640e-01
1.942564150e+09	1.019920873e-01	2.150455663e-01
1.942564300e+09	1.024909754e-01	2.158228131e-01
1.942564450e+09	1.046401310e-01	2.148253750e-01
1.942564600e+09	1.036394065e-01	2.143966814e-01
1.942564750e+09	1.041643400e-01	2.156433215e-01
1.942564900e+09	1.025931379e-01	2.148192700e-01
1.942565050e+09	1.025653692e-01	2.146866723e-01
1.942565200e+09	1.036602831e-01	2.157171812e-01
1.942565350e+09	1.040214749e-01	2.158459325e-01
1.942565500e+09	1.030865451e-01	2.143654846e-01
1.942565650e+09	1.049235534e-01	2.147427058e-01
1.942565800e+09	1.026894912e-01	2.146200524e-01
1.942565950e+09	1.039120478e-01	2.150369829e-01
1.942566100e+09	1.042510806e-01	2.140921509e-01
1.942566250e+09	1.042322720e-01	2.154879910e-01
1.942566400e+09	1.026123430e-01	2.142041401e-01
1.942566550e+09	1.034053316e-01	2.152380131e-01
1.942566700e+09	1.046271386e-01	2.159226126e-01
1.942566850e+09	1.041611201e-01	2.169035678e-01
1.942567000e+09	1.039322603e-01	2.152915001e-01
1.942567150e+09	1.040557746e-01	2.141840408e-01
1.942567300e+09	1.034966305e-01	2.154914076e-01
1.942567450e+09	1.035202960e-01	2.165902145e-01
1.942567600e+09	1.026785822e-01	2.159248000e-01
1.942567750e+09	1.048765779e-01	2.157972893e-01
1.942567900e+09	1.026024249e-01	2.143011847e-01
1.942568050e+09	1.044254384e-01	2.152840276e-01
1.942568200e+09	1.033679299e-01	2.158589984e-01
1.942568350e+09	1.051443140e-01	2.124795954e-01
1.942568500e+09	1.031924809e-01	2.158700983e-01
1.942568650e+09	1.053271919e-01	2.134541017e-01
1.942568800e+09	1.035663123e-01	2.148158682e-01
1.942568950e+09	1.047447940e-01	2.150647567e-01
1.942569100e+09	1.038635841e-01	2.153959238e-01
1.942569250e+09	1.030013497e-01	2.139534168e-01
1.942569400e+09	1.041449399e-01	2.148038396e-01
1.942569550e+09	1.051755247e-01	2.145447293e-01
1.942569700e+09	1.039711897e-01	2.149991624e-01
1.942569850e+09	1.055850438e-01	2.138464000e-01
1.942570000e+09	1.049027211e-01	2.129121910e-01
1.942570150e+09	1.034201811e-01	2.152768139e-01
1.942570300e+09	1.033107799e-01	2.158973032e-01
1.942570450e+09	1.059649595e-01	2.138625412e-01
1.942570600e+09	1.057500313e-01	2.143673867e-01
1.942570750e+09	1.052686670e-01	2.146765184e-01
1.942570900e+09	1.044214466e-01	2.125398704e-01
1.942571050e+09	1.048121800e-01	2.140205507e-01
1.942571200e+09	1.035049004e-01	2.150673648e-01
1.942571350e+09	1.057107097e-01	2.136690732e-01
1.942571500e+09	1.025344461e-01	2.149200099e-01
1.942571650e+09	1.018923620e-01	2.144980431e-01
1.942571800e+09	1.047102744e-01	2.143507048e-01
1.942571950e+09	1.043194480e-01	2.142495073e-01
1.942572100e+09	1.051673433e-01	2.135922565e-01
1.942572250e+09	1.053035829e-01	2.134291362e-01
1.942572400e+09	1.052011958e-01	2.165408376e-01
1.942572550e+09	1.040011085e-01	2.163318465e-01
1.942572700e+09	1.032201338e-01	2.142722359e-01
1.942572850e+09	1.066667832e-01	2.142577938e-01
1.942573000e+09	1.044917785e-01	2.139925331e-01
1.942573150e+09	1.061906909e-01	2.143605218e-01
1.942573300e+09	1.045948628e-01	2.150067777e-01
1.942573450e+09	1.041306690e-01	2.153838663e-01
1.942573600e+09	1.044674842e-01	2.149727937e-01
1.942573750e+09	1.033142741e-01	2.135378318e-01
1.942573900e+09	1.039278053e-01	2.134337346e-01
1.942574050e+09	1.036629274e-01	2.152203848e-01
1.942574200e+09	1.033997938e-01	2.160324438e-01
1.942574350e+09	1.054327320e-01	2.142031957e-01
1.942574500e+09	1.056587285e-01	2.139413611e-01
1.942574650e+09	1.026245121e-01	2.155173857e-01
1.942574800e+09	1.050237478e-01	2.128164706e-01
1.942574950e+09	1.038850411e-01	2.137408555e-01
1.942575100e+09	1.059082562e-01	2.140860096e-01
1.942575250e+09	1.064719653e-01	2.142864690e-01
1.942575400e+09	1.052584590e-01	2.138562918e-01
1.942575550e+09	1.046696005e-01	2.148575914e-01
1.942575700e+09	1.055778741e-01	2.132203873e-01
1.942575850e+09	1.053444626e-01	2.123681052e-01
1.942576000e+09	1.050122419e-01	2.150049935e-01
1.942576150e+09	1.046699606e-01	2.127599525e-01
1.942576300e+09	1.048318987e-01	2.136112617e-01
1.942576450e+09	1.039597918e-01	2.126470548e-01
1.942576600e+09	1.064283550e-01	2.149251721e-01
1.942576750e+09	1.049274458e-01	2.122065217e-01
1.942576900e+09	1.047488936e-01	2.138447507e-01
1.942577050e+09	1.060215053e-01	2.135390217e-01
1.942577200e+09	1.055297677e-01	2.137813554e-01
1.942577350e+09	1.044539366e-01	2.144517023e-01
1.942577500e+09	1.062742689e-01	2.150477937e-01
1.942577650e+09	1.051705668e-01	2.140637596e-01
1.942577800e+09	1.059879799e-01	2.141303906e-01
1.942577950e+09	1.041409141e-01	2.121226382e-01
1.942578100e+09	1.055415016e-01	2.136708179e-01
1.942578250e+09	1.055303141e-01	2.156368355e-01
1.942578400e+09	1.055595715e-01	2.134552826e-01
1.942578550e+09	1.053706150e-01	2.151113276e-01
1.942578700e+09	1.075316984e-01	2.150157087e-01
1.942578850e+09	1.056721355e-01	2.144034872e-01
1.942579000e+09	1.060310548e-01	2.153276451e-01
1.942579150e+09	1.046301427e-01	2.132944730e-01
1.942579300e+09	1.053552428e-01	2.155316393e-01
1.942579450e+09	1.066473407e-01	2.153835210e-01
1.942579600e+09	1.057806626e-01	2.135820832e-01
1.942579750e+09	1.035127155e-01	2.151502163e-01
1.942579900e+09	1.057196113e-01	2.137127714e-01
1.942580050e+09	1.064696061e-01	2.164377515e-01
1.942580200e+09	1.063087023e-01	2.115020562e-01
1.942580350e+09	1.058824048e-01	2.141594673e-01
1.942580500e+09	1.050629406e-01	2.148830911e-01
1.942580650e+09	1.061725638e-01	2.136492920e-01
1.942580800e+09	1.053169891e-01	2.130090183e-01
1.942580950e+09	1.065751345e-01	2.131047450e-01
1.942581100e+09	1.061588443e-01	2.154516449e-01
1.942581250e+09	1.047235197e-01	2.146433908e-01
1.942581400e+09	1.051260951e-01	2.127846323e-01
1.942581550e+09	1.059660224e-01	2.136885309e-01
1.942581700e+09	1.044035060e-01	2.134847052e-01
1.942581850e+09	1.062129122e-01	2.122182840e-01
1.942582000e+09	1.055093648e-01	2.148517031e-01
1.942582150e+09	1.052191515e-01	2.150637890e-01
1.942582300e+09	1.059225586e-01	2.137994388e-01
1.942582450e+09	1.047552070e-01	2.143753645e-01
1.942582600e+09	1.046327410e-01	2.138448418e-01
1.942582750e+09	1.062857067e-01	2.133786202e-01
1.942582900e+09	1.067677622e-01	2.160317416e-01
1.942583050e+09	1.058408847e-01	2.130800501e-01
1.942583200e+09	1.073091769e-01	2.141839774e-01
1.942583350e+09	1.062906357e-01	2.151630232e-01
1.942583500e+09	1.062196963e-01	2.136958103e-01
1.942583650e+09	1.068323330e-01	2.140032795e-01
1.942583800e+09	1.073139859e-01	2.143074056e-01
1.942583950e+09	1.048681005e-01	2.145231912e-01
1.942584100e+09	1.079208044e-01	2.143809974e-01
1.942584250e+09	1.063373191e-01	2.143441345e-01
1.942584400e+09	1.049063913e-01	2.154961314e-01
1.942584550e+09	1.060219625e-01	2.129289131e-01
1.942584700e+09	1.054042030e-01	2.136260521e-01
1.942584850e+09	1.069395129e-01	2.131627385e-01
1.942585000e+09	1.055722915e-01	2.138163003e-01
1.942585150e+09	1.072057930e-01	2.138892197e-01
1.942585300e+09	1.084295111e-01	2.136796720e-01
1.942585450e+09	1.046388978e-01	2.155485648e-01
1.942585600e+09	1.071028028e-01	2.144380661e-01
1.942585750e+09	1.067219205e-01	2.130772527e-01
1.942585900e+09	1.059399079e-01	2.144116987e-01
1.942586050e+09	1.057745225e-01	2.126323548e-01
1.942586200e+09	1.060764231e-01	2.134981908e-01
1.942586350e+09	1.060739690e-01	2.148679181e-01
1.942586500e+09	1.076497732e-01	2.143391946e-01
1.942586650e+09	1.057976663e-01	2.135978700e-01
1.942586800e+09	1.068899765e-01	2.153306795e-01
1.942586950e+09	1.072220350e-01	2.124345810e-01
1.942587100e+09	1.080138288e-01	2.134179069e-01
1.942587250e+09	1.077627336e-01	2.127758728e-01
