# Source ADC	Temp 100.0 mK	PDUT -80.0 dBm
# BW 1.0 Hz	rate 1.0000e+00 MHz	rang (5, 5)
# LER1944	PSG 4.5	PRF -4.0
# AttVDUT 12006210005 30.5 dB	AttVIQ 12201130093 26.75 dB
# LOAtt 4.5 dB	InAtt 12.0 dB	OutAtt 7.1 dB
# LNA 30.0 dB	RTA 80.0 dB	DC 5.0
# Rigol 	ch 3	0.027 W	2.08 V	0.013 A
# Mixer	Name: polyphase	
# CLoss: -1.2	AInvalance: -0.07	IOffset: 0.0003	
# QOffset: 0.0001	PhError: -0.002	
# BBCON	Tbb 10.0 K	Success	P0.003 I1.0 D1.0
#
Freq(Hz) 	 I(V) 	 Q(V)
1.9404537e+09	5.0545200e-02	-7.0055829e-01
1.9404543e+09	5.0086468e-02	-7.0031067e-01
1.9404549e+09	4.9965985e-02	-7.0051926e-01
1.9404555e+09	4.9725427e-02	-7.0050819e-01
1.9404561e+09	4.9467358e-02	-7.0037672e-01
1.9404567e+09	4.8910675e-02	-7.0051998e-01
1.9404573e+09	4.9057463e-02	-7.0043631e-01
1.9404579e+09	4.8669910e-02	-7.0063420e-01
1.9404585e+09	4.8246279e-02	-7.0049903e-01
1.9404591e+09	4.8361045e-02	-7.0073713e-01
1.9404597e+09	4.7936830e-02	-7.0047891e-01
1.9404603e+09	4.7722755e-02	-7.0050255e-01
1.9404609e+09	4.7290746e-02	-7.0030120e-01
1.9404615e+09	4.7384620e-02	-7.0069139e-01
1.9404621e+09	4.6941682e-02	-7.0048395e-01
1.9404627e+09	4.6891194e-02	-7.0067979e-01
1.9404633e+09	4.6569480e-02	-7.0061132e-01
1.9404639e+09	4.6451334e-02	-7.0049299e-01
1.9404645e+09	4.6029690e-02	-7.0068891e-01
1.9404651e+09	4.5792111e-02	-7.0041020e-01
1.9404657e+09	4.5651156e-02	-7.0051995e-01
1.9404663e+09	4.5349867e-02	-7.0033694e-01
1.9404669e+09	4.5236856e-02	-7.0046820e-01
1.9404675e+09	4.4873181e-02	-7.0054360e-01
1.9404681e+09	4.4581177e-02	-7.0038934e-01
1.9404687e+09	4.4259896e-02	-7.0041368e-01
1.9404693e+09	4.4112940e-02	-7.0041520e-01
1.9404699e+09	4.3923178e-02	-7.0034566e-01
1.9404705e+09	4.3834819e-02	-7.0044736e-01
1.9404711e+09	4.3471619e-02	-7.0046679e-01
1.9404717e+09	4.3162364e-02	-7.0077300e-01
1.9404723e+09	4.3187409e-02	-7.0055249e-01
1.9404729e+09	4.2434724e-02	-7.0047422e-01
1.9404735e+09	4.2512705e-02	-7.0058718e-01
1.9404741e+09	4.2150314e-02	-7.0055211e-01
1.9404747e+09	4.2526034e-02	-7.0055722e-01
1.9404753e+09	4.2127657e-02	-7.0069891e-01
1.9404759e+09	4.1757361e-02	-7.0046371e-01
1.9404765e+09	4.1225994e-02	-7.0056895e-01
1.9404771e+09	4.1334171e-02	-7.0075740e-01
1.9404777e+09	4.0976503e-02	-7.0067774e-01
1.9404783e+09	4.0373015e-02	-7.0039710e-01
1.9404789e+09	4.0392202e-02	-7.0044291e-01
1.9404795e+09	4.0183139e-02	-7.0047734e-01
1.9404801e+09	4.0090518e-02	-7.0057359e-01
1.9404807e+09	3.9442483e-02	-7.0034075e-01
1.9404813e+09	3.9301140e-02	-7.0038248e-01
1.9404819e+09	3.8940504e-02	-7.0048139e-01
1.9404825e+09	3.9244150e-02	-7.0053880e-01
1.9404831e+09	3.8614422e-02	-7.0042433e-01
1.9404837e+09	3.8496295e-02	-7.0047866e-01
1.9404843e+09	3.8199146e-02	-7.0044799e-01
1.9404849e+09	3.8275606e-02	-7.0055633e-01
1.9404855e+09	3.7565395e-02	-7.0043930e-01
1.9404861e+09	3.7542100e-02	-7.0053706e-01
1.9404867e+09	3.7335002e-02	-7.0072287e-01
1.9404873e+09	3.6974977e-02	-7.0043404e-01
1.9404879e+09	3.6954289e-02	-7.0049015e-01
1.9404885e+09	3.6760629e-02	-7.0049419e-01
1.9404891e+09	3.6433620e-02	-7.0050477e-01
1.9404897e+09	3.6265175e-02	-7.0040258e-01
1.9404903e+09	3.6080664e-02	-7.0061764e-01
1.9404909e+09	3.5576768e-02	-7.0030072e-01
1.9404915e+09	3.5429138e-02	-7.0027229e-01
1.9404921e+09	3.5232841e-02	-7.0068445e-01
1.9404927e+09	3.5059225e-02	-7.0064314e-01
1.9404933e+09	3.4657942e-02	-7.0033026e-01
1.9404939e+09	3.4681650e-02	-7.0055366e-01
1.9404945e+09	3.4220267e-02	-7.0028666e-01
1.9404951e+09	3.4330516e-02	-7.0032124e-01
1.9404957e+09	3.4005590e-02	-7.0050476e-01
1.9404963e+09	3.3487140e-02	-7.0059199e-01
1.9404969e+09	3.3200438e-02	-7.0046154e-01
1.9404975e+09	3.2798271e-02	-7.0011846e-01
1.9404981e+09	3.2665670e-02	-7.0033315e-01
1.9404987e+09	3.2815904e-02	-7.0044835e-01
1.9404993e+09	3.2753112e-02	-7.0038041e-01
1.9404999e+09	3.2349443e-02	-7.0052082e-01
1.9405005e+09	3.1941022e-02	-7.0032645e-01
1.9405011e+09	3.1854907e-02	-7.0044334e-01
1.9405017e+09	3.1541370e-02	-7.0053704e-01
1.9405023e+09	3.1366166e-02	-7.0031225e-01
1.9405029e+09	3.1147098e-02	-7.0037017e-01
1.9405035e+09	3.1055388e-02	-7.0034620e-01
1.9405041e+09	3.0441575e-02	-7.0034916e-01
1.9405047e+09	3.0317184e-02	-7.0016678e-01
1.9405053e+09	3.0144234e-02	-7.0035611e-01
1.9405059e+09	2.9670185e-02	-7.0018232e-01
1.9405065e+09	2.9425021e-02	-7.0030401e-01
1.9405071e+09	2.9472721e-02	-7.0047107e-01
1.9405077e+09	2.9110203e-02	-7.0039978e-01
1.9405083e+09	2.9046806e-02	-7.0053707e-01
1.9405089e+09	2.8531873e-02	-7.0041721e-01
1.9405095e+09	2.8619464e-02	-7.0010435e-01
1.9405101e+09	2.8248205e-02	-7.0034282e-01
1.9405107e+09	2.8131859e-02	-7.0038352e-01
1.9405113e+09	2.7762662e-02	-7.0015436e-01
1.9405119e+09	2.7603276e-02	-7.0028148e-01
1.9405125e+09	2.7019076e-02	-7.0028574e-01
1.9405131e+09	2.6994199e-02	-7.0038073e-01
1.9405137e+09	2.6438221e-02	-7.0017249e-01
1.9405143e+09	2.6870541e-02	-7.0049857e-01
1.9405149e+09	2.6273706e-02	-7.0028913e-01
1.9405155e+09	2.6384323e-02	-7.0031318e-01
1.9405161e+09	2.5965859e-02	-7.0023308e-01
1.9405167e+09	2.5509657e-02	-7.0040312e-01
1.9405173e+09	2.5439575e-02	-7.0020046e-01
1.9405179e+09	2.5316782e-02	-7.0015265e-01
1.9405185e+09	2.5029699e-02	-7.0014541e-01
1.9405191e+09	2.4691933e-02	-7.0032576e-01
1.9405197e+09	2.4637344e-02	-7.0020341e-01
1.9405203e+09	2.4364409e-02	-7.0037160e-01
1.9405209e+09	2.4064088e-02	-7.0031027e-01
1.9405215e+09	2.3801043e-02	-7.0000184e-01
1.9405221e+09	2.3260496e-02	-6.9998492e-01
1.9405227e+09	2.3030634e-02	-7.0005495e-01
1.9405233e+09	2.3185505e-02	-7.0023675e-01
1.9405239e+09	2.2782688e-02	-7.0008612e-01
1.9405245e+09	2.2439698e-02	-7.0017596e-01
1.9405251e+09	2.2513761e-02	-7.0016083e-01
1.9405257e+09	2.2334810e-02	-7.0013113e-01
1.9405263e+09	2.2011668e-02	-7.0022986e-01
1.9405269e+09	2.1682779e-02	-7.0008510e-01
1.9405275e+09	2.1364138e-02	-7.0016892e-01
1.9405281e+09	2.1060255e-02	-7.0008659e-01
1.9405287e+09	2.1176939e-02	-7.0002831e-01
1.9405293e+09	2.0682118e-02	-7.0005255e-01
1.9405299e+09	2.0599378e-02	-7.0011982e-01
1.9405305e+09	2.0278063e-02	-7.0009246e-01
1.9405311e+09	1.9995337e-02	-6.9979676e-01
1.9405317e+09	1.9776745e-02	-6.9993772e-01
1.9405323e+09	1.9393030e-02	-7.0000653e-01
1.9405329e+09	1.9453325e-02	-7.0021028e-01
1.9405335e+09	1.8806269e-02	-6.9999758e-01
1.9405341e+09	1.8755077e-02	-7.0014165e-01
1.9405347e+09	1.8771193e-02	-7.0013208e-01
1.9405353e+09	1.8239904e-02	-6.9979035e-01
1.9405359e+09	1.8359862e-02	-7.0002184e-01
1.9405365e+09	1.8070044e-02	-7.0009522e-01
1.9405371e+09	1.7847950e-02	-7.0004141e-01
1.9405377e+09	1.7454475e-02	-6.9983179e-01
1.9405383e+09	1.7337482e-02	-6.9998755e-01
1.9405389e+09	1.6969610e-02	-6.9982826e-01
1.9405395e+09	1.6817722e-02	-6.9986838e-01
1.9405401e+09	1.6873298e-02	-7.0001155e-01
1.9405407e+09	1.6393447e-02	-6.9980079e-01
1.9405413e+09	1.5955458e-02	-6.9970244e-01
1.9405419e+09	1.5879218e-02	-7.0003082e-01
1.9405425e+09	1.5530540e-02	-6.9988484e-01
1.9405431e+09	1.5032754e-02	-6.9969506e-01
1.9405437e+09	1.5153676e-02	-6.9980281e-01
1.9405443e+09	1.4967270e-02	-6.9984896e-01
1.9405449e+09	1.4452181e-02	-6.9972431e-01
1.9405455e+09	1.4732212e-02	-6.9974610e-01
1.9405461e+09	1.4184656e-02	-6.9976246e-01
1.9405467e+09	1.4091776e-02	-6.9978575e-01
1.9405473e+09	1.3837921e-02	-6.9971008e-01
1.9405479e+09	1.3439835e-02	-6.9966156e-01
1.9405485e+09	1.2945467e-02	-6.9959724e-01
1.9405491e+09	1.3043022e-02	-6.9962373e-01
1.9405497e+09	1.2712940e-02	-6.9977460e-01
1.9405503e+09	1.2889329e-02	-6.9990298e-01
1.9405509e+09	1.2398291e-02	-6.9978667e-01
1.9405515e+09	1.2289647e-02	-6.9957091e-01
1.9405521e+09	1.1777076e-02	-6.9943086e-01
1.9405527e+09	1.1671148e-02	-6.9976436e-01
1.9405533e+09	1.1100224e-02	-6.9965929e-01
1.9405539e+09	1.1084614e-02	-6.9979571e-01
1.9405545e+09	1.0922366e-02	-6.9965657e-01
1.9405551e+09	1.0760172e-02	-6.9970935e-01
1.9405557e+09	1.0629035e-02	-6.9969920e-01
1.9405563e+09	1.0252977e-02	-6.9960202e-01
1.9405569e+09	1.0187695e-02	-6.9963246e-01
1.9405575e+09	1.0061467e-02	-6.9959714e-01
1.9405581e+09	9.4330222e-03	-6.9953537e-01
1.9405587e+09	9.1362089e-03	-6.9943638e-01
1.9405593e+09	9.1469110e-03	-6.9938990e-01
1.9405599e+09	8.6906987e-03	-6.9929486e-01
1.9405605e+09	8.6194412e-03	-6.9957363e-01
1.9405611e+09	8.2123967e-03	-6.9935225e-01
1.9405617e+09	7.9743559e-03	-6.9932807e-01
1.9405623e+09	8.0106917e-03	-6.9947451e-01
1.9405629e+09	7.6444789e-03	-6.9926221e-01
1.9405635e+09	7.1367952e-03	-6.9911444e-01
1.9405641e+09	7.0005905e-03	-6.9936084e-01
1.9405647e+09	6.9618903e-03	-6.9939298e-01
1.9405653e+09	6.6824958e-03	-6.9918774e-01
1.9405659e+09	6.5680386e-03	-6.9924502e-01
1.9405665e+09	6.0918071e-03	-6.9926014e-01
1.9405671e+09	6.0105769e-03	-6.9934760e-01
1.9405677e+09	5.6347977e-03	-6.9915312e-01
1.9405683e+09	5.5712413e-03	-6.9924135e-01
1.9405689e+09	5.4309599e-03	-6.9944701e-01
1.9405695e+09	5.0265919e-03	-6.9930249e-01
1.9405701e+09	4.5976552e-03	-6.9921575e-01
1.9405707e+09	4.5837650e-03	-6.9909683e-01
1.9405713e+09	4.3526715e-03	-6.9934196e-01
1.9405719e+09	4.2090063e-03	-6.9929190e-01
1.9405725e+09	3.7452637e-03	-6.9917357e-01
1.9405731e+09	3.3878753e-03	-6.9887950e-01
1.9405737e+09	3.3231859e-03	-6.9905289e-01
1.9405743e+09	3.3792499e-03	-6.9917674e-01
1.9405749e+09	2.9714889e-03	-6.9928206e-01
1.9405755e+09	2.7494755e-03	-6.9915869e-01
1.9405761e+09	2.5413738e-03	-6.9897560e-01
1.9405767e+09	2.1635823e-03	-6.9905067e-01
1.9405773e+09	2.3478359e-03	-6.9928039e-01
1.9405779e+09	1.6971594e-03	-6.9893852e-01
1.9405785e+09	1.8052781e-03	-6.9901178e-01
1.9405791e+09	1.2428576e-03	-6.9889682e-01
1.9405797e+09	9.8277594e-04	-6.9886445e-01
1.9405803e+09	1.1645516e-03	-6.9889750e-01
1.9405809e+09	7.7973743e-04	-6.9915606e-01
1.9405815e+09	5.1280607e-04	-6.9912844e-01
1.9405821e+09	2.8035250e-04	-6.9896160e-01
1.9405827e+09	1.2437074e-05	-6.9904468e-01
1.9405833e+09	-4.3683338e-04	-6.9873998e-01
1.9405839e+09	-4.9140180e-04	-6.9910915e-01
1.9405845e+09	-7.7632873e-04	-6.9876343e-01
1.9405851e+09	-8.3583121e-04	-6.9894069e-01
1.9405857e+09	-1.2300597e-03	-6.9873839e-01
1.9405863e+09	-1.5005806e-03	-6.9867061e-01
1.9405869e+09	-1.8216949e-03	-6.9867013e-01
1.9405875e+09	-2.1103945e-03	-6.9872937e-01
1.9405881e+09	-2.0939601e-03	-6.9884766e-01
1.9405887e+09	-2.4256383e-03	-6.9879176e-01
1.9405893e+09	-2.6179240e-03	-6.9881297e-01
1.9405899e+09	-2.8882891e-03	-6.9883909e-01
1.9405905e+09	-2.9628264e-03	-6.9873162e-01
1.9405911e+09	-3.4921525e-03	-6.9874712e-01
1.9405917e+09	-3.5070392e-03	-6.9867738e-01
1.9405923e+09	-3.6856574e-03	-6.9872703e-01
1.9405929e+09	-4.1685078e-03	-6.9856519e-01
1.9405935e+09	-3.9299769e-03	-6.9883023e-01
1.9405941e+09	-4.6137354e-03	-6.9853512e-01
1.9405947e+09	-4.7580947e-03	-6.9850637e-01
1.9405953e+09	-4.9660763e-03	-6.9845806e-01
1.9405959e+09	-5.0511700e-03	-6.9861326e-01
1.9405965e+09	-5.4113318e-03	-6.9863071e-01
1.9405971e+09	-5.7697139e-03	-6.9856894e-01
1.9405977e+09	-5.7186481e-03	-6.9841729e-01
1.9405983e+09	-6.1564804e-03	-6.9853946e-01
1.9405989e+09	-6.5766225e-03	-6.9844741e-01
1.9405995e+09	-6.5382284e-03	-6.9847077e-01
1.9406001e+09	-6.7112126e-03	-6.9847280e-01
1.9406007e+09	-7.0021285e-03	-6.9816880e-01
1.9406013e+09	-7.3720410e-03	-6.9835811e-01
1.9406019e+09	-7.5207323e-03	-6.9837079e-01
1.9406025e+09	-7.9115161e-03	-6.9846561e-01
1.9406031e+09	-7.9022449e-03	-6.9849555e-01
1.9406037e+09	-8.3791292e-03	-6.9817305e-01
1.9406043e+09	-8.7164953e-03	-6.9814942e-01
1.9406049e+09	-8.7488197e-03	-6.9824275e-01
1.9406055e+09	-8.6977294e-03	-6.9818605e-01
1.9406061e+09	-8.8465355e-03	-6.9833618e-01
1.9406067e+09	-9.5160457e-03	-6.9820090e-01
1.9406073e+09	-9.8337324e-03	-6.9815015e-01
1.9406079e+09	-9.6930946e-03	-6.9818711e-01
1.9406085e+09	-9.8750906e-03	-6.9824068e-01
1.9406091e+09	-1.0449931e-02	-6.9796328e-01
1.9406097e+09	-1.0390055e-02	-6.9835353e-01
1.9406103e+09	-1.0495617e-02	-6.9810212e-01
1.9406109e+09	-1.0883816e-02	-6.9830692e-01
1.9406115e+09	-1.1295335e-02	-6.9785377e-01
1.9406121e+09	-1.1590657e-02	-6.9802784e-01
1.9406127e+09	-1.1520143e-02	-6.9808863e-01
1.9406133e+09	-1.1831918e-02	-6.9798063e-01
1.9406139e+09	-1.2192837e-02	-6.9787223e-01
1.9406145e+09	-1.2587370e-02	-6.9790764e-01
1.9406151e+09	-1.2727439e-02	-6.9784802e-01
1.9406157e+09	-1.2764485e-02	-6.9804029e-01
1.9406163e+09	-1.3171295e-02	-6.9784608e-01
1.9406169e+09	-1.3680941e-02	-6.9789533e-01
1.9406175e+09	-1.3603395e-02	-6.9783499e-01
1.9406181e+09	-1.3947623e-02	-6.9779229e-01
1.9406187e+09	-1.3951293e-02	-6.9767503e-01
1.9406193e+09	-1.4400321e-02	-6.9767166e-01
1.9406199e+09	-1.4442591e-02	-6.9778455e-01
1.9406205e+09	-1.4894837e-02	-6.9770518e-01
1.9406211e+09	-1.4898171e-02	-6.9779269e-01
1.9406217e+09	-1.5055572e-02	-6.9799752e-01
1.9406223e+09	-1.5387947e-02	-6.9761232e-01
1.9406229e+09	-1.5419530e-02	-6.9798656e-01
1.9406235e+09	-1.5811624e-02	-6.9774720e-01
1.9406241e+09	-1.6307980e-02	-6.9744138e-01
1.9406247e+09	-1.6500076e-02	-6.9756890e-01
1.9406253e+09	-1.6757238e-02	-6.9757513e-01
1.9406259e+09	-1.6760902e-02	-6.9747348e-01
1.9406265e+09	-1.6881744e-02	-6.9765050e-01
1.9406271e+09	-1.7498109e-02	-6.9727385e-01
1.9406277e+09	-1.7343093e-02	-6.9754733e-01
1.9406283e+09	-1.8093453e-02	-6.9741982e-01
1.9406289e+09	-1.7781777e-02	-6.9728958e-01
1.9406295e+09	-1.8142516e-02	-6.9752364e-01
1.9406301e+09	-1.8677443e-02	-6.9718712e-01
1.9406307e+09	-1.8723366e-02	-6.9731932e-01
1.9406313e+09	-1.9033248e-02	-6.9728180e-01
1.9406319e+09	-1.9025736e-02	-6.9731093e-01
1.9406325e+09	-1.9468743e-02	-6.9713050e-01
1.9406331e+09	-1.9378861e-02	-6.9738351e-01
1.9406337e+09	-1.9747241e-02	-6.9726091e-01
1.9406343e+09	-1.9946210e-02	-6.9727061e-01
1.9406349e+09	-2.0320657e-02	-6.9718979e-01
1.9406355e+09	-2.0615091e-02	-6.9713547e-01
1.9406361e+09	-2.0705785e-02	-6.9719594e-01
1.9406367e+09	-2.0870336e-02	-6.9696663e-01
1.9406373e+09	-2.1273152e-02	-6.9675292e-01
1.9406379e+09	-2.1423429e-02	-6.9700774e-01
1.9406385e+09	-2.1698008e-02	-6.9709467e-01
1.9406391e+09	-2.1740842e-02	-6.9719151e-01
1.9406397e+09	-2.2099430e-02	-6.9689485e-01
1.9406403e+09	-2.2580406e-02	-6.9696037e-01
1.9406409e+09	-2.2462207e-02	-6.9706104e-01
1.9406415e+09	-2.3077259e-02	-6.9689972e-01
1.9406421e+09	-2.3370516e-02	-6.9668855e-01
1.9406427e+09	-2.3445664e-02	-6.9665818e-01
1.9406433e+09	-2.3633568e-02	-6.9666893e-01
1.9406439e+09	-2.3634214e-02	-6.9706993e-01
1.9406445e+09	-2.4071912e-02	-6.9683545e-01
1.9406451e+09	-2.4409554e-02	-6.9659583e-01
1.9406457e+09	-2.4744869e-02	-6.9676787e-01
1.9406463e+09	-2.4824620e-02	-6.9657040e-01
1.9406469e+09	-2.5077449e-02	-6.9649275e-01
1.9406475e+09	-2.5264060e-02	-6.9652122e-01
1.9406481e+09	-2.5543022e-02	-6.9657216e-01
1.9406487e+09	-2.5650980e-02	-6.9667578e-01
1.9406493e+09	-2.5845701e-02	-6.9661010e-01
1.9406499e+09	-2.6095616e-02	-6.9663275e-01
1.9406505e+09	-2.6311210e-02	-6.9668068e-01
1.9406511e+09	-2.6694954e-02	-6.9645751e-01
1.9406517e+09	-2.6876668e-02	-6.9636663e-01
1.9406523e+09	-2.7139184e-02	-6.9640786e-01
1.9406529e+09	-2.7334280e-02	-6.9624929e-01
1.9406535e+09	-2.7814370e-02	-6.9617881e-01
1.9406541e+09	-2.7702459e-02	-6.9652160e-01
1.9406547e+09	-2.7995516e-02	-6.9625013e-01
1.9406553e+09	-2.8126894e-02	-6.9636505e-01
1.9406559e+09	-2.8466527e-02	-6.9601360e-01
1.9406565e+09	-2.8730181e-02	-6.9638493e-01
1.9406571e+09	-2.8688287e-02	-6.9648128e-01
1.9406577e+09	-2.9456027e-02	-6.9608803e-01
1.9406583e+09	-2.9381928e-02	-6.9610066e-01
1.9406589e+09	-2.9985002e-02	-6.9603284e-01
1.9406595e+09	-2.9797956e-02	-6.9607837e-01
1.9406601e+09	-3.0040083e-02	-6.9621240e-01
1.9406607e+09	-3.0143160e-02	-6.9593805e-01
1.9406613e+09	-3.0528353e-02	-6.9574446e-01
1.9406619e+09	-3.0964291e-02	-6.9571712e-01
1.9406625e+09	-3.1057744e-02	-6.9613136e-01
1.9406631e+09	-3.1402233e-02	-6.9578755e-01
1.9406637e+09	-3.1564349e-02	-6.9590812e-01
1.9406643e+09	-3.1854616e-02	-6.9575392e-01
1.9406649e+09	-3.1852590e-02	-6.9576574e-01
1.9406655e+09	-3.2363909e-02	-6.9566816e-01
1.9406661e+09	-3.2292197e-02	-6.9568560e-01
1.9406667e+09	-3.2577533e-02	-6.9592927e-01
1.9406673e+09	-3.2636331e-02	-6.9582783e-01
1.9406679e+09	-3.3353259e-02	-6.9572595e-01
1.9406685e+09	-3.3407305e-02	-6.9578290e-01
1.9406691e+09	-3.3933213e-02	-6.9562583e-01
1.9406697e+09	-3.3925473e-02	-6.9587457e-01
1.9406703e+09	-3.4086880e-02	-6.9573419e-01
1.9406709e+09	-3.4107716e-02	-6.9579896e-01
1.9406715e+09	-3.4369929e-02	-6.9574799e-01
1.9406721e+09	-3.4876672e-02	-6.9556434e-01
1.9406727e+09	-3.5406926e-02	-6.9534986e-01
1.9406733e+09	-3.5333683e-02	-6.9533550e-01
1.9406739e+09	-3.5453056e-02	-6.9543601e-01
1.9406745e+09	-3.5592938e-02	-6.9533747e-01
1.9406751e+09	-3.5959255e-02	-6.9546343e-01
1.9406757e+09	-3.6229829e-02	-6.9513040e-01
1.9406763e+09	-3.6215822e-02	-6.9536390e-01
1.9406769e+09	-3.6775735e-02	-6.9524654e-01
1.9406775e+09	-3.6901728e-02	-6.9543403e-01
1.9406781e+09	-3.7016080e-02	-6.9528779e-01
1.9406787e+09	-3.7356145e-02	-6.9517998e-01
1.9406793e+09	-3.7386805e-02	-6.9507364e-01
1.9406799e+09	-3.7956691e-02	-6.9504530e-01
1.9406805e+09	-3.8082659e-02	-6.9519543e-01
1.9406811e+09	-3.8326304e-02	-6.9488001e-01
1.9406817e+09	-3.8321736e-02	-6.9513372e-01
1.9406823e+09	-3.8559312e-02	-6.9516880e-01
1.9406829e+09	-3.9110826e-02	-6.9488155e-01
1.9406835e+09	-3.8906099e-02	-6.9507343e-01
1.9406841e+09	-3.9167031e-02	-6.9499451e-01
1.9406847e+09	-3.9723676e-02	-6.9454281e-01
1.9406853e+09	-3.9928092e-02	-6.9486597e-01
1.9406859e+09	-3.9878913e-02	-6.9504262e-01
1.9406865e+09	-4.0313433e-02	-6.9491685e-01
1.9406871e+09	-4.0507649e-02	-6.9466714e-01
1.9406877e+09	-4.0794870e-02	-6.9475946e-01
1.9406883e+09	-4.0933094e-02	-6.9457527e-01
1.9406889e+09	-4.1345075e-02	-6.9450656e-01
1.9406895e+09	-4.1595856e-02	-6.9449709e-01
1.9406901e+09	-4.1549494e-02	-6.9468713e-01
1.9406907e+09	-4.1848592e-02	-6.9467261e-01
1.9406913e+09	-4.2141685e-02	-6.9440210e-01
1.9406919e+09	-4.2385987e-02	-6.9438121e-01
1.9406925e+09	-4.3158937e-02	-6.9424939e-01
1.9406931e+09	-4.2890876e-02	-6.9439653e-01
1.9406937e+09	-4.3244261e-02	-6.9441503e-01
1.9406943e+09	-4.3340332e-02	-6.9436211e-01
1.9406949e+09	-4.3643628e-02	-6.9441849e-01
1.9406955e+09	-4.4059053e-02	-6.9438764e-01
1.9406961e+09	-4.3930960e-02	-6.9440048e-01
1.9406967e+09	-4.4285993e-02	-6.9405930e-01
1.9406973e+09	-4.4619608e-02	-6.9416484e-01
1.9406979e+09	-4.4651195e-02	-6.9429322e-01
1.9406985e+09	-4.5095622e-02	-6.9443866e-01
1.9406991e+09	-4.5016885e-02	-6.9424855e-01
1.9406997e+09	-4.5595740e-02	-6.9399167e-01
1.9407003e+09	-4.5754837e-02	-6.9411872e-01
1.9407009e+09	-4.5724265e-02	-6.9401485e-01
1.9407015e+09	-4.6340478e-02	-6.9404037e-01
1.9407021e+09	-4.6616944e-02	-6.9397706e-01
1.9407027e+09	-4.6719769e-02	-6.9400148e-01
1.9407033e+09	-4.6625488e-02	-6.9390476e-01
1.9407039e+09	-4.7371429e-02	-6.9380170e-01
1.9407045e+09	-4.7291201e-02	-6.9379893e-01
1.9407051e+09	-4.7483549e-02	-6.9376189e-01
1.9407057e+09	-4.7760965e-02	-6.9383551e-01
1.9407063e+09	-4.8078931e-02	-6.9368393e-01
1.9407069e+09	-4.8217246e-02	-6.9356634e-01
1.9407075e+09	-4.8582635e-02	-6.9371934e-01
1.9407081e+09	-4.8764923e-02	-6.9365814e-01
1.9407087e+09	-4.8997668e-02	-6.9339584e-01
1.9407093e+09	-4.8816363e-02	-6.9367700e-01
1.9407099e+09	-4.9529709e-02	-6.9332516e-01
1.9407105e+09	-4.9807039e-02	-6.9343783e-01
1.9407111e+09	-4.9819155e-02	-6.9341077e-01
1.9407117e+09	-5.0284119e-02	-6.9322274e-01
1.9407123e+09	-5.0183834e-02	-6.9360218e-01
1.9407129e+09	-5.0775946e-02	-6.9326807e-01
1.9407135e+09	-5.0687098e-02	-6.9344820e-01
1.9407141e+09	-5.1115911e-02	-6.9335905e-01
1.9407147e+09	-5.1258674e-02	-6.9321844e-01
1.9407153e+09	-5.1510026e-02	-6.9324410e-01
1.9407159e+09	-5.1611081e-02	-6.9322059e-01
1.9407165e+09	-5.1980926e-02	-6.9306294e-01
1.9407171e+09	-5.2268880e-02	-6.9315433e-01
1.9407177e+09	-5.2503492e-02	-6.9291273e-01
1.9407183e+09	-5.2600091e-02	-6.9293566e-01
1.9407189e+09	-5.3060925e-02	-6.9297611e-01
1.9407195e+09	-5.2874489e-02	-6.9304067e-01
1.9407201e+09	-5.3210903e-02	-6.9293140e-01
1.9407207e+09	-5.3916153e-02	-6.9260651e-01
1.9407213e+09	-5.3728932e-02	-6.9286757e-01
1.9407219e+09	-5.3777503e-02	-6.9279753e-01
1.9407225e+09	-5.4304203e-02	-6.9260430e-01
1.9407231e+09	-5.4703459e-02	-6.9262969e-01
1.9407237e+09	-5.4443205e-02	-6.9285878e-01
1.9407243e+09	-5.4988759e-02	-6.9261627e-01
1.9407249e+09	-5.5218667e-02	-6.9269893e-01
1.9407255e+09	-5.5629961e-02	-6.9239801e-01
1.9407261e+09	-5.5594835e-02	-6.9268064e-01
1.9407267e+09	-5.5961356e-02	-6.9248043e-01
1.9407273e+09	-5.5991644e-02	-6.9266516e-01
1.9407279e+09	-5.6312741e-02	-6.9250587e-01
1.9407285e+09	-5.6414327e-02	-6.9250944e-01
1.9407291e+09	-5.6705458e-02	-6.9244694e-01
1.9407297e+09	-5.7332631e-02	-6.9204223e-01
1.9407303e+09	-5.7385582e-02	-6.9230959e-01
1.9407309e+09	-5.7469864e-02	-6.9228574e-01
1.9407315e+09	-5.7587247e-02	-6.9244461e-01
1.9407321e+09	-5.7763305e-02	-6.9234129e-01
1.9407327e+09	-5.8271293e-02	-6.9196378e-01
1.9407333e+09	-5.8788929e-02	-6.9229956e-01
1.9407339e+09	-5.8730239e-02	-6.9220187e-01
1.9407345e+09	-5.8887202e-02	-6.9218338e-01
1.9407351e+09	-5.9160005e-02	-6.9202986e-01
1.9407357e+09	-5.9489453e-02	-6.9171701e-01
1.9407363e+09	-5.9653693e-02	-6.9190153e-01
1.9407369e+09	-5.9489451e-02	-6.9202005e-01
1.9407375e+09	-6.0150488e-02	-6.9194602e-01
1.9407381e+09	-6.0299912e-02	-6.9174897e-01
1.9407387e+09	-6.0728115e-02	-6.9160645e-01
1.9407393e+09	-6.0638781e-02	-6.9195408e-01
